#,topic_detected,topic_corrected,action,target_subtopic_key,alias_to_add,new_subtopic_ref,batch_pattern,exclude_reason,rationale,relative_path,knowledge_class
420,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1563-2012.md,normative_base
421,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1565-2012.md,normative_base
422,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-16-1990.md,normative_base
423,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-160-1994.md,normative_base
424,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1694-2013.md,normative_base
425,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1695-2013.md,normative_base
426,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1697-2013.md,normative_base
427,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1712-2014.md,normative_base
428,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1727-2014.md,normative_base
429,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1731-2014.md,normative_base
430,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-174-1994.md,normative_base
431,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1743-2018.md,normative_base
432,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1755-2015.md,normative_base
433,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1762-2015.md,normative_base
434,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1787-2016.md,normative_base
435,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-181-1995.md,normative_base
436,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-20-1979.md,normative_base
437,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-201-1995.md,normative_base
438,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-2068-2020.md,normative_base
439,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-2070-2020.md,normative_base
440,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-215-1995.md,normative_base
441,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-218-1994.md,normative_base
442,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-2283-2023.md,normative_base
443,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-26-1989.md,normative_base
444,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-3-1991.md,normative_base
445,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-30-1971.md,normative_base
446,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-30-1988.md,normative_base
447,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-30-1992.md,normative_base
448,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-300-1996.md,normative_base
449,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-31-1992.md,normative_base
450,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-361-1997.md,normative_base
451,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-38-1969.md,normative_base
452,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-388-1997.md,normative_base
453,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-397-1997.md,normative_base
454,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-4-1913.md,normative_base
455,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-454-1998.md,normative_base
456,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-510-1999.md,normative_base
457,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-546-1999.md,normative_base
458,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-55-1985.md,normative_base
459,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-58-1985.md,normative_base
460,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-594-2000.md,normative_base
461,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-630-2000.md,normative_base
462,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-643-2001.md,normative_base
463,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-666-2001.md,normative_base
464,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-67-1979.md,normative_base
465,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-67-1983.md,normative_base
466,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-675-2001.md,normative_base
467,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-685-2001.md,normative_base
468,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-687-2001.md,normative_base
469,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-7-1991.md,normative_base
470,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-715-2001.md,normative_base
471,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-768-2002.md,normative_base
472,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-79-1988.md,normative_base
473,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-790-2002.md,normative_base
474,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-795-2003.md,normative_base
475,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-808-2020.md,normative_base
476,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-811-2003.md,normative_base
477,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-814-2003.md,normative_base
478,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-824-2003.md,normative_base
479,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-833-2003.md,normative_base
480,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-84-1989.md,normative_base
481,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-9-1979.md,normative_base
482,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-9-1989.md,normative_base
483,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-902-2017.md,normative_base
484,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-939-2004.md,normative_base
485,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-95-1890.md,normative_base
486,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-964-2005.md,normative_base
487,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-973-2005.md,normative_base
488,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-986-2005.md,normative_base
489,presupuesto_hacienda,,a,presupuesto_de_ingresos_y_egresos,ley_2327_2023_presupuesto,,,,Ley presupuestal / PND — alias al catch-all existente.,CORE ya Arriba/LEYES/PRESUPUESTO_HACIENDA/consolidado/Ley-2327-2023.md,normative_base
490,presupuesto_hacienda,,a,presupuesto_de_ingresos_y_egresos,ley_225_1995_presupuesto,,,,Ley presupuestal / PND — alias al catch-all existente.,CORE ya Arriba/LEYES/PRESUPUESTO_HACIENDA/EXPERTOS/EXPERTOS_Ley-225-1995.md,normative_base
491,presupuesto_hacienda,,a,presupuesto_de_ingresos_y_egresos,ley_225_1995_presupuesto,,,,Ley presupuestal / PND — alias al catch-all existente.,CORE ya Arriba/LEYES/PRESUPUESTO_HACIENDA/LOGGRO/PRACTICA_Ley-225-1995.md,normative_base
492,presupuesto_hacienda,,a,presupuesto_de_ingresos_y_egresos,ley_2327_2023_presupuesto,,,,Ley presupuestal / PND — alias al catch-all existente.,CORE ya Arriba/LEYES/PRESUPUESTO_HACIENDA/LOGGRO/PRACTICA_Ley-2327-2023.md,normative_base
493,presupuesto_hacienda,,a,presupuesto_de_ingresos_y_egresos,ley_225_1995_presupuesto,,,,Ley presupuestal / PND — alias al catch-all existente.,CORE ya Arriba/LEYES/PRESUPUESTO_HACIENDA/NORMATIVA/Ley-225-1995.md,normative_base
